Dirección,Territorio (1 al 7),Coordenadas (click derecho en maps),Nombre,Categoría,Icono (JPG o PNG),Foto (Si aplica)**,Descripción
Gabriela Mistral 3,5,"-33.498226552136614, -70.62704721229616",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Gabriela Mistral  3
Vecinal con Paula Jaraquema,5,"-33.50078618871005, -70.62454982699683",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Vecinal & Pasaje Paula Jaraquemada
Río Lluta & Vecinal,5,"-33.497492086331015, -70.62511266932522",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Río Lluta & Vecinal
San Nicolás 293,5,"-33.50150641277051, -70.62592911619114",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Gustavo Campaña & Vecinal
Gustavo Campaña & La Tirana,5,"-33.50347864311403, -70.62546135473892",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Gustavo Campaña & La Tirana
Capitán Prat & Ureta Cox,5,"-33.50063500760635, -70.62256864048786",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Capitán Prat & Ureta Cox
Pirámide entre Haydn y Loanco,5,"-33.50295072183063, -70.62163054474749",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Pirámide entre Haydn y Loanco
Vecinal & Piramide,5,"-33.502708524632965, -70.62416767571823",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Vecinal & Piramide
Vecinal & Llico,5,"-33.50460793492055, -70.62375094688166",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Vecinal & Llico
Parque Maihue & Llico,5,"-33.504764712089695, -70.61924250640894",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Parque Maihue & Llico
Parque Maihue & Piramide,5,"-33.50305897884534, -70.61961981989987",Aseo y Reciclaje,Medio Ambiente / Reciclaje,0041 ASEO Y RECICLAJE.png,,Punto de reciclaje en BNUP en el territorio 5: Parque Maihue & Piramide
"CESFAM Santa Teresa, Huara 5379",5,"-33.50564344795498, -70.62434126975579",CESFAM ,Salud,0019 CESFAM.png,,Centro de Salud Familiar
"Farmacia popular sector sur, huara 5371",5,"-33.50615218361478, -70.62425398363057",FARMACIA POPULAR,Salud,00142_FARMACIA_POPULAR_NORTE.png,,Farmacia Popular Sector Sur
"SAPU Santa Teresa, Huara 5379",5,"-33.50564344795498, -70.62434126975579",SAPU,Salud,00131_CENTRO_SALUD.png,,Servicio Atención de Emergencia Primeros Auxilios
"CECOSF Revendo Javier Peró,  Revendo Javier Peró 145",5,"-33.498308320169954, -70.62389366222699",CECOSF,Salud,0018 CECOSF.png,,Centro Comunitario de Salud Familiar
Cuya 247,5,"-33.50602042727388, -70.62334170584786",TALLERES DEPORTIVOS ,Deporte,0010 YOGA.png,,Taller de Yoga 
"JJVV las industrias, piramide 296",5,"-33.50334841918968, -70.62621833523222",TALLERES DEPORTIVOS ,Deporte,00146_TALLERES_MULTIDEPORTIVOS.png,,Talleres de pilates y zumba 
"JJVV nuevo horizonte, gabriela mistral 148",5,"-33.49830411168294, -70.6254272453331",TALLERES DEPORTIVOS ,Deporte,05 FUTBOL.png ,,Taller de futbol niñez
"Multicancha,  Pasaje Julio Verne 1220",5,"-33.50694407855295, -70.62037123056369",TALLERES DEPORTIVOS ,Deporte,05 FUTBOL.png ,,Taller de futbol niñez
"Cancha Chilectra, Reverendo Javier Peró con Ingeniero Budge",5,"-33.49816664891251, -70.62365012931767",TALLERES DEPORTIVOS ,Deporte,05 FUTBOL.png ,,Taller de futbolito niñez 6 a 10 años y 11 a 16 años 
"JJVV bernardo o´higgins, maihue con osvaldo chaparro",5,"-33.50732874926437, -70.6182002820015",TALLERES DEPORTIVOS ,Deporte,03 KARATE.png,,Taller de tang soo do
"JJVV la concepción , concepcion 4271",5,"-33.49579636429863, -70.62774241704335",TALLERES DEPORTIVOS ,Deporte,02 ZUMBA.png,,Taller de zumba 
Reverendo Javier Peró 4393,5,"-33.498322651467085, -70.62396872451247",TALLERES DEPORTIVOS ,Deporte,04 BAILE ENTRETENIDO.png,,Baile entretenido adulto mayor 
Cuya 247,5,"-33.50601998300204, -70.62334226266084",ACTIVIDADES COMUNITARIAS DIDECO ,Social y Comunitario,0031 TALLER ADULTO MAYOR.png,,"Talleres para personas mayores, Jardinería I y II"
Vecinal 5489,5,"-33.506701719659574, -70.62337740335502",ACTIVIDADES COMUNITARIAS DIDECO ,Social y Comunitario,0031 TALLER ADULTO MAYOR.png,,"Talleres para personas mayores, Jardinería I y II"
Manuel Pérez 43,5,"-33.49966663441655, -70.6180350440669",ACTIVIDADES COMUNITARIAS DIDECO ,Social y Comunitario,0031 TALLER ADULTO MAYOR.png,,Taller de bordado Mexicano 
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268",ACTIVIDADES COMUNITARIAS DIDECO,Social y Comunitario ,0032 TALLER PUEBLOS ORIGINARIOS.png,,Taller de palín 
"JJVV Gabriela Mistral, Botticelli 5359",5,"-33.50567813385597, -70.63080072751778",ACTIVIDADES COMUNITARIAS DIDECO,Social y Comunitario ,0032 TALLER PUEBLOS ORIGINARIOS.png,,Taller de Arte y Pintura Diaguita 
"Cancha la concepción, Concepción 4271",5,"-33.49579636429863, -70.62774241704335","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,0038 VACACIONES EN TU PLAZA.png,,Vacaciones en tu Plaza
Parque Maihue 5502,5,"-33.506112090449385, -70.61878394276619","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,05 FUTBOL.png ,,Talleres jovenes: Fútbol
"El Pelicano 54, JJVV Villa Campus Universitario ",5,"-33.507317630130075, -70.61564594137369","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,0011 BASQUETBOL.png,,Talleres jovenes: Basquetbol
"Parque Maihue 5630, JJVV Bernardo O´higgins",5,"-33.50617176387801, -70.61886619454945","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00197_TALLER_AJEDREZ.png,,Talleres jovenes: Ajedres
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00148_PROGRAMA_HABILIDADES_PARA_LA_VIDA.png,,Se realizo Programa Habilidades para la Vida
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION ",Social y Comunitario ,00160_CHARLA_INFORMATIVA.png,,"Charla informativa y Recreativa, "" Municipio en tu Escuela"""
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00198_FERIA_VOCACIONAL.png,,Feria Vocacional 
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00193_VIF.png,,Programa de Prevención VIF
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00180_PROGRAMA_MUJER_TRABAJA_TRANQUILA.png,,Programa Mujer Trabaja Tranquila 
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00194_ACTIVIDAD_LGBTIQ+.png,,Actividades de sensibilización LGBTIQ+
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268","AREA PARTICIPACION, PROMOCION Y PREVENCION",Social y Comunitario ,00195_TALLER_RESOLUCION_CONFLICTO.png,,Taller de resolución de conflicto
Reverendo Javier Pero 4393,5,"-33.49831929352152, -70.62397315543853",TALLERES CULTURALES ,Cultura,0060 TALLER CULTURA.png,,Taller de arpillera en tela
Vecinal con Cuya ,5,"-33.506110722213414, -70.62346816685304",FIESTAS Y CELEBRACIONES,Cultura,0049 ACTIVIDADES ITINERANTES.png,,se realiza la Chilenera 
Canadá 5354,5,"-33.504277914764394, -70.6197469599219",CEREMONIA/ACTIVIDADES ITINERANTES,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Acto mujer trabajadora ceremonia 3 y 4 álamos
Metro Pedrero,5,"-33.5078013715255, -70.61267230212864",CEREMONIA/ACTIVIDADES ITINERANTES,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Intervención de la danza 
3 y 4 Alamos ,5,"-33.506118263873965, -70.61981533257696",CEREMONIA/ACTIVIDADES ITINERANTES,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Homenaje a Salvador Allende 
3 y 4 Alamos ,5,"-33.506118263873965, -70.61981533257696",CEREMONIA/ACTIVIDADES ITINERANTES,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Dia de los Derechos Humanos 
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,00196_ACADEMIA_EMPRENDIMIENTO.png,,"Academia de emprendimiento, Marzo. Desarrollo Personal "
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,07 FERIA EMPRENDEDORES.png,,III y IV Encuentro de emprendedores (Latinoamerica de sustentabilidad)
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,0045 APRESTO LABORAL.png,,"Emplea Local, Junio."
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Taller de validación de negocios 
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,00153_ACADEMIA_DE_EMPRENDIMIENTO_Y_CAPACITACION.png,,Programa academia de sostenibilidad 
"Av. Vicuña Mackenna 4835, IP Santo Tomas ",5,"-33.49899477872106, -70.6163170079707","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,00196_ACADEMIA_EMPRENDIMIENTO.png,,Academia de emprendimiento: Taller 1 administración de empresas
"Av. Vicuña Mackenna 4835, IP Santo Tomas ",5,"-33.49899477872106, -70.6163170079707","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Programa tu marca emprende 
"Av. Vicuña Mackenna 4835, IP Santo Tomas ",5,"-33.49899477872106, -70.6163170079707","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Programa tejiendo tu red
"Av. Vicuña Mackenna 4835, IP Santo Tomas ",5,"-33.49899477872106, -70.6163170079707","TALLERES , CURSOS Y ACTIVIDADES",DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,"Taller: ""la tecnologia com agente potencial del emprendimiento"""
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094",FERIAS LABORALES Y OMIL EN TERRENO 2024,DESARROLLO ECONOMICO LOCAL ,0045 APRESTO LABORAL.png,,Feria laboral y de Capacitación 
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094",FERIAS LABORALES Y OMIL EN TERRENO 2024,DESARROLLO ECONOMICO LOCAL ,0045 APRESTO LABORAL.png,,Feria laboral inclusiva 
"JJVV Joaquín Edward bello, Vecinal 5379",5,"-33.50533030138396, -70.62376589909103",FERIAS LABORALES Y OMIL EN TERRENO 2024,DESARROLLO ECONOMICO LOCAL ,07 FERIA EMPRENDEDORES.png,,"Operativo en Terreno, donde llevan la feria laboral a la comunidad"
"JJVV Villa Unidas N°14, Reverendo Javier Peró 4393",5,"-33.49832351556958, -70.6239691954268",FERIAS LABORALES Y OMIL EN TERRENO 2024,DESARROLLO ECONOMICO LOCAL ,07 FERIA EMPRENDEDORES.png,,"Operativo en Terreno, donde llevan la feria laboral a la comunidad"
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso Inglés Básico 
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso de Masajes Reductivo
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso de Primeros Auxilios 
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso Inglés Básico Intermedio 
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso de Masaje Descontracturante 
"JJVV La Concepción, Concepción 4271",5,"-33.49580302658082, -70.6277434812438",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso Mantenciones Básicas del Hogar
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Curso Sustentabilidad 
"Av. Vicuña Mackenna 4917, DUOC",5,"-33.50012954530246, -70.61655345842094",CURSO ESCUELA DE CAPACITACIÓN OTEC,DESARROLLO ECONOMICO LOCAL ,0046 CAPACITACION OTEC.png,,Mantenciones mecánicas Básicas
"JJVV Villa Unidas N°14, Reverendo Javier Peró 4393",5,"-33.49832351556958, -70.6239691954268",ACTIVIDADES MUJERES TERRITORIO 5,MUJER ,0091 TALLERES PARA LAS MUJERES.png,,Trayectoria de Mamás 
"CAM Adulto Mayor, cuya 247",5,"-33.50602233680757, -70.62333783636096",ACTIVIDADES MUJERES TERRITORIO 5,MUJER ,0091 TALLERES PARA LAS MUJERES.png,,Certificación de Organización Taller Incienso 
"Colegio Fray Camilo Henríquez, Huara 5379",5,"-33.50571460066463, -70.62463843573268",ACTIVIDADES MUJERES TERRITORIO 5,MUJER ,00180_PROGRAMA_MUJER_TRABAJA_TRANQUILA.png,,Programa 4 a 7 Mujer trabaja Tranquila 
"Av. Vicuña Mackenna 4685, AIEP ",5,"-33.49694815802957, -70.61682112462782",PROGRAMA MUJERES JEFA DE HOGAR ,MUJER ,00158_PROGRAMA _MUJER_JEFA_DE_HOGAR.png,,Cermonia de egreso PMJH 2024
"JJVV thomas edison, av. salvador allende 172",5,"-33.496446931275294, -70.6264058154168",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV santa elena poniente, aquelarre, esquina san juan",5,"-33.50631409819222, -70.61609877584472",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV villa francisco encina, tito mundt 388",5,"-33.50926916935373, -70.63199136216396",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV las industrias, piramide 296",5,"-33.50334841918968, -70.62621833523222",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV nuevo horizonte, gabriela mistral 148",5,"-33.49830411168294, -70.6254272453331",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV campus universitario, el pelicano 61 a",5,"-33.50708543689414, -70.61581399434289",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV poblacion marsella, marsella esquina vecinal",5,"-33.499058075537505, -70.62485641943303",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV bernardo o´higgins, maihue con osvaldo chaparro",5,"-33.50730423304472, -70.6185797799288",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV nor poniente block 24 al 30, estacionamientos de vecinal esquina departamental",5,"-33.507543613980175, -70.6231449962521",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV santa elena poniente, aquelarre, esquina san juan",5,"-33.50631409819222, -70.61609877584472",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV villas unidas nº 14, reverendo javier peró 4393",5,"-33.49832235690797, -70.62396977909101",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV poblacion virginia, manuel perez 43",5,"-33.49967202716286, -70.6180381862555",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"plaza san matias, plaza san matias, haydn & capitan pratt",5,"-33.50088892437962, -70.6223626213275",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"capilla maria madre de la vida, salvador allende #172",5,"-33.49646900334915, -70.62642461122597",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,"Operativo de Veterinaria (Gatos), donde se entregan servicios con el fin de promover la tenencia responsable."
"JJVV la concepción , concepcion 4271",5,"-33.49579636429863, -70.62774241704335",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV poblacion marsella, marsella esquina vecinal",5,"-33.499058075537505, -70.62485641943303",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV bernardo o´higgins, maihue con osvaldo chaparro",5,"-33.50730423304472, -70.6185797799288",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV campus universitario, el pelicano 61 a",5,"-33.50708543689414, -70.61581399434289",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV villas unidas nº 14, reverendo javier peró 4393",5,"-33.49832235690797, -70.62396977909101",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV la concepción , concepcion 4271",5,"-33.49579636429863, -70.62774241704335",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV nor poniente block 24 al 30, estacionamientos de vecinal esquina departamental",5,"-33.507543613980175, -70.6231449962521",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV la concepción , concepcion 4271",5,"-33.49579636429863, -70.62774241704335",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"JJVV thomas edison, av. salvador allende 172",5,"-33.496446931275294, -70.6264058154168",OPERATIVOS DE VETERINARIA 2024,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,Operativo de Veterinaria (Perros) donde se entregan servicios con el fin de promover la tenencia responsable.
"Parque Maihue, parque maihue esquina llico",5,"-33.5048535966274, -70.61916764653209",VERANO EN TU BARRIO 2024,SOCIAL Y COMUNITARIO ,00110 VERANO EN TU BARRIO.png,,"Se realizó Verano en tu Barrio 2024, donde llevamos oficinas municipales ademas de entregar a la comunidad una instancia de unión"
"Las Industrias, Gustavo campaña esquina piramide",5,"-33.50302677336866, -70.62558628676463",VERANO EN TU BARRIO 2024,SOCIAL Y COMUNITARIO ,00110 VERANO EN TU BARRIO.png,,"Se realizó Verano en tu Barrio 2024, donde llevamos oficinas municipales ademas de entregar a la comunidad una instancia de unión"
PH436-Av.Pdte. Salvador Allende / esq. Av. Las Industrias,5,"-33.49606005477905, -70.62807686389975",PROYECTO IMPACTO NIVEL COMUNAL,PLANES MAESTROS Y DESARROLLO URBANO,00113 PLANES MAESTROS Y DESARROLLO URBANO.png,,PROYECTO DE IMPACTO A NIVEL COMUNAL EN EJECUCIÓN: Plan de mantenimiento en 50 diferentes puntos de parada de buses 
